-0.216053	53.6868
-0.244287	53.7017
-0.272511	53.715
-0.314817	53.7298
-0.3851	53.718
-0.444137	53.7079
-0.477825	53.6945
-0.517183	53.6878
-0.54814	53.6877
-0.5876	53.6976
-0.646749	53.7058
-0.69723	53.6774
-0.733917	53.694
-0.762111	53.7022
-0.711507	53.7107
-0.674973	53.7191
-0.627296	53.7458
-0.590692	53.7426
-0.508946	53.7211
-0.480834	53.7262
-0.449888	53.7279
-0.407717	53.7346
-0.371194	53.7447
-0.312168	53.7565
-0.267109	53.7516
-0.241628	53.7267
-0.196425	53.6985
-0.139987	53.6736
-0.108938	53.6587
-0.035718	53.6505
0.0120316	53.6656
0.0909004	53.6541
0.116311	53.6408
0.102384	53.6174
0.138978	53.6158
0.152864	53.6459
0.130187	53.6725
0.0876856	53.7191
0.0367842	53.7589
0.0056839	53.7821
-0.0198498	53.8153
-0.0565367	53.8318
-0.0707312	53.8517
-0.110326	53.8832
-0.130251	53.9196
-0.147239	53.9362
-0.161412	53.9527
-0.169978	53.9725
-0.181358	53.9924
-0.198439	54.0238
-0.209798	54.0402
-0.218344	54.0568
-0.215642	54.0749
-0.207303	54.0915
-0.145514	54.1114
-0.111773	54.1164
-0.0808792	54.1264
-0.131679	54.1493
-0.188045	54.1624
-0.252873	54.1787
-0.283963	54.2001
-0.286901	54.2198
-0.343401	54.2543
-0.380068	54.2673
-0.394294	54.2919
-0.408487	54.3116
-0.42832	54.3329
-0.450968	54.3542
-0.470943	54.3984
-0.485118	54.4147
-0.519011	54.4343
-0.538824	54.4523
-0.552998	54.4686
-0.572842	54.4915
-0.603859	54.5012
-0.654525	54.5027
-0.688449	54.5272
-0.722322	54.5434
-0.758969	54.5531
-0.815376	54.5726
-0.868867	54.5757
-0.922408	54.5871
-0.956282	54.6033
-0.984393	54.5983
-1.02102	54.6048
-1.052	54.608
-1.08868	54.6242
-1.14493	54.6176
-1.20388	54.5946
-1.24609	54.5945
-1.23776	54.6124
-1.2154	54.6369
-1.20439	54.676
-1.21017	54.6988
-1.24128	54.7231
-1.28366	54.7507
-1.30073	54.7798
-1.32338	54.8009
-1.34897	54.8414
-1.36325	54.8753
-1.38315	54.9061
-1.38045	54.9238
-1.39206	54.9804
-1.42039	55.0094
-1.4628	55.04
-1.46572	55.0577
-1.49406	55.0882
-1.5253	55.1316
-1.54515	55.1557
-1.56215	55.1734
-1.55102	55.1943
-1.55124	55.228
-1.57955	55.2536
-1.59378	55.2792
-1.59672	55.2985
-1.60543	55.3401
-1.61125	55.3705
-1.62263	55.3896
-1.62557	55.4088
-1.6229	55.4312
-1.6174	55.4519
-1.61479	55.4822
-1.62059	55.5093
-1.64046	55.5364
-1.66316	55.565
-1.67738	55.5872
-1.7197	55.6046
-1.76482	55.6188
-1.80144	55.6235
-1.81561	55.6394
-1.83262	55.6584
-1.91151	55.6725
-1.90602	55.6932
-1.94272	55.7121
-1.97667	55.739
-2.053	55.7927
-2.06356	55.821
-2.06353	55.8226
-2.07417	55.8479
-2.0906	55.867
-2.12142	55.872
-2.13795	55.8863
-2.14598	55.9037
-2.18801	55.9104
-2.22427	55.9232
-2.26653	55.9204
-2.30301	55.9238
-2.35071	55.9289
-2.38427	55.937
-2.42322	55.9547
-2.44812	55.9722
-2.49004	55.9835
-2.53211	55.9885
-2.57141	55.992
-2.60519	55.9906
-2.59615	56.0157
-2.61828	56.0316
-2.64895	56.0428
-2.67977	56.0478
-2.71337	56.0543
-2.74719	56.0514
-2.78652	56.0533
-2.82323	56.0473
-2.86009	56.035
-2.86347	56.0114
-2.89208	55.9912
-2.90937	55.974
-2.94338	55.9633
-2.97717	55.962
-3.0027	55.9527
-3.03668	55.9435
-3.07324	55.9438
-3.12082	55.9536
-3.1516	55.9601
-3.2104	55.9716
-3.24966	55.9766
-3.28052	55.98
-3.33665	55.9851
-3.37028	55.9901
-3.40684	55.9903
-3.45173	55.9954
-3.48544	55.9972
-3.51903	56.0038
-3.57501	56.0152
-3.62294	56.0108
-3.67041	56.0253
-3.72901	56.0446
-3.74555	56.0589
-3.76767	56.0748
-3.80093	56.0954
-3.84836	56.1115
-3.80914	56.1049
-3.75889	56.0888
-3.72833	56.0729
-3.70336	56.0586
-3.65285	56.0535
-3.61059	56.0563
-3.55446	56.0512
-3.53515	56.0353
-3.48464	56.0302
-3.45097	56.0269
-3.42026	56.0172
-3.38374	56.0153
-3.33841	56.0292
-3.30421	56.0477
-3.27016	56.0601
-3.23364	56.0582
-3.18841	56.0673
-3.16246	56.0938
-3.15061	56.1188
-3.1109	56.1326
-3.09365	56.1481
-3.05394	56.162
-3.03388	56.1775
-3.01108	56.1898
-2.98258	56.2053
-2.94009	56.2175
-2.90908	56.2204
-2.8927	56.1999
-2.84508	56.1917
-2.81414	56.1915
-2.78306	56.1975
-2.74339	56.2097
-2.71222	56.2189
-2.6838	56.2312
-2.64683	56.2481
-2.60712	56.2619
-2.60096	56.2837
-2.62316	56.2963
-2.66486	56.3169
-2.72091	56.3251
-2.77978	56.3334
-2.816	56.3477
-2.858	56.3558
-2.83797	56.3697
-2.8232	56.3991
-2.82244	56.4303
-2.85867	56.4445
-2.92624	56.4419
-2.95462	56.4312
-2.98297	56.4221
-3.02253	56.4146
-3.0565	56.4055
-3.09333	56.3949
-3.13874	56.3781
-3.19251	56.3645
-3.24639	56.3462
-3.29983	56.3466
-3.26582	56.3572
-3.23184	56.3663
-3.20334	56.3817
-3.17758	56.4002
-3.14905	56.4171
-3.12066	56.4278
-3.08376	56.4415
-3.03854	56.4505
-2.99347	56.4533
-2.95961	56.4577
-2.91731	56.4621
-2.87227	56.4633
-2.84393	56.4724
-2.8101	56.4752
-2.77636	56.475
-2.74257	56.4763
-2.71973	56.4901
-2.6912	56.507
-2.66277	56.5192
-2.63139	56.5376
-2.57761	56.5511
-2.5433	56.5741
-2.50325	56.6017
-2.49148	56.6233
-2.50794	56.6404
-2.50752	56.6574
-2.4704	56.6803
-2.45307	56.6987
-2.48952	56.7036
-2.54276	56.7117
-2.50313	56.7223
-2.47223	56.7205
-2.44388	56.7296
-2.43214	56.7495
-2.41763	56.7679
-2.38073	56.7815
-2.32966	56.7996
-2.30656	56.8241
-2.28653	56.8378
-2.26647	56.853
-2.22665	56.8712
-2.22038	56.8973
-2.21416	56.9218
-2.20515	56.9447
-2.20436	56.977
-2.18092	57.0151
